ticker,signal_date,group,margin_combo,stacking_tier,n_margins_3yr,gross_margin,operating_margin,ebitda_margin,days_to_ath,ret_1wk,ret_2wk,ret_3wk,ret_4wk,ret_6wk,ret_8wk,ret_12wk
DELL,2022-12-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-0.5221023320570839,-9.432648799164634,-8.550875971690452,-5.012182387747988,-8.446455505279038,-1.5082956259426794,-7.66910314421626
DOCU,2022-12-08,CONTROL_B,GROSS_ONLY,,1,,,,,28.67915904936016,23.971663619744056,26.62248628884827,29.11334552102378,32.40402193784278,51.234003656307145,50.057129798903134
CELH,2022-12-19,CONTROL_C,NONE,,0,,,,,-0.7847957639939507,-4.633131618759457,0.7942511346444636,-7.488653555219371,-10.911497730711051,-11.308623298033293,-20.84909228441756
DHI,2023-01-13,CONTROL_C,NONE,,0,,,,,0.7792754844144989,-0.17902274641953264,3.3487784330244352,5.876158382476837,-2.5589721988205527,2.7064026958719456,4.096461668070761
MMM,2023-01-23,CONTROL_C,NONE,,0,,,,,-8.195384489929047,-4.941694528255736,-5.99363940308244,-10.947565848487317,-12.688575389382695,-14.963711979124195,-13.520345755524744
SMCI,2023-02-16,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.1871245206425262,0.11933373817030327,,10.0,2.3573589235422965,2.1487430896005133,-3.1605298842182106,-0.396370084489428,11.140085532491906,15.23417127359965,43.7519557734432
PANW,2023-02-22,CONTROL_B,OPERATING_ONLY,,1,,,,,-0.42068267745886123,0.33015602534747224,-2.1566643591245493,1.6561052239203455,3.3920869055860337,2.361680600670968,1.0064433675914586
HAL,2023-04-26,CONTROL_B,OPERATING_ONLY,,1,,,,,-8.162622124172703,-6.838953671604164,-8.761424519382288,-2.9309801449732054,1.3079104947998799,-2.6630948629057682,20.61140876142453
DHI,2023-04-28,CONTROL_A,NONE,,0,,,,,-1.5569516525539395,-1.1199125921879327,0.32777929527452176,-2.822543931530541,5.658745333697546,11.99125921879267,17.108258217244842
CAT,2023-05-03,CONTROL_B,OPERATING_ONLY,,1,,,,,-1.1315154887775902,-1.6740864403635647,-2.749953626414381,-3.0560192914116047,14.876646262289018,14.148580968280466,22.885364496382877
AAPL,2023-05-05,CONTROL_B,GROSS_ONLY,,1,,,,,-0.6134439260411462,0.9100858245492782,0.9907263406485844,3.499222395023316,6.577962098957424,10.209665341858187,10.949830078912504
JNJ,2023-05-08,CONTROL_C,NONE,,0,,,,,-1.6818629866929502,-3.3729669788072902,-4.900813208477073,-2.5381961557417454,0.9672252341054621,-0.44356826022671214,5.0948743223262705
PEP,2023-05-12,CONTROL_A,NONE,,0,,,,,-2.177016416845101,-6.434179667584372,-6.082390129499327,-7.26012032221881,-5.016824717038837,-6.561639645151407,-6.19455490975832
DELL,2023-05-16,CONTROL_C,NONE,,0,,,,,2.1597796143250525,-1.2451790633608795,5.05785123966942,8.892561983471058,17.03581267217631,22.23691460055097,25.24517906336088
AVGO,2023-05-18,GROSS+OPERATING,GROSS+OPERATING,DOUBLE,2,0.6734716769489624,0.4602355580482333,,51.0,7.495463330431851,19.70758767206151,18.766320945397695,28.093418509611844,29.22795473657811,33.29399094141428,24.39031587022913
PANW,2023-05-24,CONTROL_B,OPERATING_ONLY,,1,,,,,6.073508540106687,9.04174619488083,19.311897420838832,19.311897420838832,21.137375813634797,19.099006509078432,17.794743796799285
CRWD,2023-06-01,CONTROL_B,GROSS+OPERATING,,2,,,,,-3.976641594465069,1.3932527214446822,-8.835570789298286,-6.756799644545996,-3.081659208480114,2.5421308197657977,-8.534069630899099
AVGO,2023-06-07,CONTROL_B,GROSS_ONLY,,1,,,,,11.88189368666006,6.259104869173671,8.824549565173513,6.824158568194294,13.052362063202771,11.163594397391673,10.061865812359283
ORCL,2023-06-12,CONTROL_A,NONE,,0,,,,,4.781936813186816,1.1589972527472403,-0.42067307692308376,-0.43355082417583235,-0.8756868131868267,-2.8760302197802234,7.400412087912089
BE,2023-06-23,CONTROL_C,NONE,,0,,,,,5.928085519922255,12.536443148688047,19.46873987690314,15.030774214447673,1.8464528668610258,-6.608357628765804,-4.89148040168449
VST,2023-07-20,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.36401673640167365,,50.0,2.704184176868263,2.0464096473597815,12.223643340032897,8.642426457153295,14.83646994335832,20.19002375296912,15.58560204640964
CASY,2023-07-20,CONTROL_A,NONE,,0,,,,,-2.6490454066294467,-4.357162378479673,-2.8188810369734085,-4.345449576386984,-4.517237340413072,8.847069847343159,4.048725256705588
AAL,2023-07-20,CONTROL_B,OPERATING_ONLY,,1,,,,,-5.1817921557400615,-8.359576295448045,-9.76238190667048,-13.827655310621234,-15.659891210993415,-23.819066704838253,-32.89436014886916
AEO,2023-08-01,CONTROL_C,NONE,,0,,,,,5.1212017753499595,8.910891089108919,5.633321952884951,13.144417890064863,1.7412086036189933,7.1355411403209335,23.318538750426754
CAT,2023-08-02,CONTROL_B,OPERATING_ONLY,,1,,,,,-1.0779984003894572,-4.544980352609795,-5.104844037973367,-1.8499843516361247,-1.728274854817946,-3.9816392530514277,-15.73877664568627
AAPL,2023-08-04,CONTROL_B,GROSS_ONLY,,1,,,,,-2.269230769230768,-4.126373626373625,-1.8489010989011012,4.109890109890113,-2.197802197802201,-4.5439560439560545,-6.439560439560443
WMT,2023-08-07,CONTROL_A,NONE,,0,,,,,-0.29910269192422456,-1.8506979062811513,-1.1091724825523452,-0.1370887337986071,1.8008474576271194,-0.8536889332003805,1.8320039880358907
PSX,2023-08-08,CONTROL_A,NONE,,0,,,,,0.5498403689251363,0.14189428875488463,-0.048776161759500614,3.440936502305769,6.447321745299739,-1.9687832564739272,2.9531748847108963
SLB,2023-08-08,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.19520928509692553,,10.0,-0.3502477362036571,-3.6049888945839714,-0.5296429181616324,4.237143345293015,2.1527421834956373,-4.595933709208944,-4.595933709208944
LYFT,2023-08-09,CONTROL_B,OPERATING_ONLY,,1,,,,,9.278846153846153,2.9807692307692424,12.403846153846153,3.9423076923077005,-0.7692307692307665,-1.3942307692307643,-4.326923076923084
LULU,2023-08-31,CONTROL_B,GROSS_ONLY,,1,,,,,3.9740832065473963,2.2664078484864403,1.8099784901106863,1.1253344525470776,-0.8866271444310514,1.5188080373537582,14.306699543570623
CRWD,2023-08-31,CONTROL_B,OPERATING_ONLY,,1,,,,,3.09644981298669,1.4470537739898148,-0.30657918940462103,2.679502115396404,13.857379361088974,6.015083696118717,28.772456925623867
DOCU,2023-09-07,CONTROL_B,OPERATING_ONLY,,1,,,,,-13.883569513596328,-19.20720030639602,-19.57104557640751,-21.409421677518193,-21.237073918039062,-23.688242052853305,-11.91114515511298
LLY,2023-09-12,CONTROL_A,NONE,,0,,,,,-4.106892640288251,-8.263828651497962,-12.505838393274171,-3.3579101888303153,-1.1610062053780013,0.13094682057783746,-1.6505971842263212
PSX,2023-09-12,CONTROL_A,NONE,,0,,,,,-3.294183895100955,-3.9256696967259197,-6.950366020432785,-9.54870887297885,-9.95092912879093,-8.422492156705008,0.5550639530206736
HAL,2023-10-17,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.1743704725767506,,59.0,-6.563661710037161,-8.59665427509293,-11.849442379182163,-8.968401486988842,-13.324814126394047,-19.377323420074344,-19.88847583643123
SLB,2023-10-25,CONTROL_B,OPERATING_ONLY,,1,,,,,-1.3863134657836618,-6.490066225165558,-5.1832229580573985,-7.26710816777042,-14.401766004415018,-7.108167770419427,-10.905077262693153
HAL,2023-10-25,CONTROL_B,OPERATING_ONLY,,1,,,,,-2.376825947016592,-6.41247833622185,-4.827927704877455,-6.214409507303786,-14.756127754394655,-9.284476355533544,-12.602129239910875
NET,2023-11-02,CONTROL_B,OPERATING_ONLY,,1,,,,,9.821586292174533,24.907260201377834,29.53541777071189,39.16269210386858,50.18547959724429,40.14308426073132,39.692633810280874
CVNA,2023-11-02,CONTROL_B,GROSS_ONLY,,1,,,,,1.7212566844919674,8.188502673796783,4.9131016042780695,17.647058823529417,71.69117647058823,63.352272727272705,43.883689839572185
MSFT,2023-11-07,GROSS+OPERATING,GROSS+OPERATING,DOUBLE,2,0.7115558150644938,0.4758745156324646,,11.0,2.7155220237434774,3.50049927881948,5.117607899700438,2.3271940530345203,2.8403417286142263,1.9915677354931827,12.463940974148446
ANF,2023-11-08,CONTROL_A,NONE,,0,,,,,2.807043394975328,7.198113902600767,11.824946585132267,14.720400795697364,37.32409931481617,41.796213070065576,53.46644072791573
LYFT,2023-11-09,CONTROL_B,OPERATING_ONLY,,1,,,,,3.2258064516129226,1.9354838709677358,30.1240694789082,31.116625310173717,52.45657568238214,33.99503722084367,23.573200992555844
AVGO,2023-11-15,CONTROL_A,NONE,,0,,,,,-0.43233718202215776,-5.0984028112161734,-5.708489995799571,13.314346013175005,14.430021821758231,14.263029023962947,28.27813009046296
GE,2023-11-17,CONTROL_A,NONE,,0,,,,,0.05002918369048093,1.3090969732343805,0.3168514967064162,3.0934711915283852,3.435337280080031,7.220878845993495,23.73050946385389
PANW,2023-11-17,CONTROL_B,GROSS+OPERATING,,2,,,,,8.707592891760907,15.763327948303708,21.122778675282717,24.204361873990287,15.743134087237486,35.65831987075929,48.214862681744755
CSCO,2023-11-21,CONTROL_B,GROSS+OPERATING,,2,,,,,0.49132343717332994,-0.2508885636629654,3.8678653564708343,4.160568680744303,4.735521639138618,7.777545473552161,0.9826468743466377
LEN,2023-11-30,CONTROL_C,NONE,,0,,,,,7.465603502188856,21.063946216385254,15.611319574734207,16.502501563477168,17.643839899937475,18.105065666041288,20.18449030644154
SNOW,2023-12-01,CONTROL_B,GROSS+OPERATING,,2,,,,,2.511022690611897,7.006129691364671,5.212926121088302,1.6829766641574428,1.145284439187022,5.220991504462846,1.2501344230562594
DOCU,2023-12-08,CONTROL_B,OPERATING_ONLY,,1,,,,,27.00744616623063,22.157375729523054,14.831958140470935,12.839605554437528,25.739585429663926,3.290400482994582,7.8084121553632535
RILY,2023-12-15,CONTROL_C,NONE,,0,,,,,-1.5181194906954132,17.97257590597452,9.64740450538686,8.153770812928496,14.88736532810968,-6.36630754162586,-14.446620959843305
AMD,2024-01-19,CONTROL_A,NONE,,0,,,,,1.744920215819068,1.9572953736654686,-0.9987372287911911,-0.189415681322469,17.862472735621626,9.442084720468369,-6.1531397084146455
CRWD,2024-01-22,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.7519077268343821,0.004024101351884317,,36.0,0.6294572605216375,1.335922590149674,7.600361603107109,8.405598151806327,-0.24106873807212548,7.3793819265409955,-1.660695751163499
META,2024-01-25,CONTROL_A,NONE,,0,,,,,0.37631264461337466,19.530117724834085,23.087289277632262,23.08983193063643,28.630272826667323,29.532914643138653,22.494851127666603
RTX,2024-01-26,CONTROL_C,NONE,,0,,,,,1.7477876106194667,0.08296460176990816,0.6249999999999867,-0.45353982300886386,1.106194690265494,5.785398230088479,12.063053097345122
VST,2024-01-30,CONTROL_A,NONE,,0,,,,,4.947853504729571,7.227746786320655,12.005821004123218,28.64419112296872,48.253698763036645,65.72883822459374,75.81857870482658
AAPL,2024-02-02,CONTROL_B,GROSS+OPERATING,,2,,,,,1.6116013775290705,-1.9048643994834191,-2.49677141627207,-5.784545845888934,-6.54326302195437,-9.099225139905299,-8.496556177356862
MRK,2024-02-07,CONTROL_A,NONE,,0,,,,,-1.2710867006669346,1.4358571989015356,-0.26677128285602647,-2.7697136131816458,-3.044331110239318,0.4236955668889708,0.07061592781483217
COST,2024-02-07,CONTROL_A,NONE,,0,,,,,0.2528339631028942,1.939319848855292,3.3174038675261253,9.09924427650588,3.1659813291842642,-0.9057568348521894,3.345187819515427
LLY,2024-02-08,CONTROL_A,NONE,,0,,,,,2.900815217391317,4.635869565217399,6.361413043478259,3.531250000000008,4.725543478260863,5.610054347826088,4.118206521739132
IBKR,2024-02-12,CONTROL_A,NONE,,0,,,,,5.2754863020674225,9.074243813015581,11.661065281596915,11.121295447601586,12.272125471025564,15.592219166921284,21.93706080048885
WMT,2024-02-14,CONTROL_C,NONE,,0,,,,,3.9717825597249234,-65.26765072025609,-64.2243167941194,-63.81528247080443,-64.31323729918785,-64.34287746754401,-64.15318039006462
VST,2024-02-20,CONTROL_A,NONE,,0,,,,,10.355285961871763,27.599653379549395,30.437608318890817,37.93327556325825,59.83535528596189,48.63518197573657,109.98700173310229
VST,2024-02-23,CONTROL_A,NONE,,0,,,,,12.083504730563565,24.39325380501851,26.65569724393253,42.16371863430688,53.085150143973706,37.18634306869602,88.18387494858084
Z,2024-02-27,CONTROL_C,NONE,,0,,,,,-0.6379876048122513,3.0623405030987927,-12.231133795114834,-10.864017499088597,-17.76339773970105,-20.79839591687932,-24.33467006926723
ABBV,2024-03-06,CONTROL_A,NONE,,0,,,,,-0.6628003314001707,-2.6788180060756783,-0.3645401822701011,-7.241093620546812,-9.036177851422266,-11.151615575807783,-10.880972107152731
CL,2024-03-11,CONTROL_A,NONE,,0,,,,,0.1588562351072298,0.5900374446839995,1.123340519686833,-0.5446499489390577,0.5162827640984968,6.740043118120953,6.286168160671735
SMCI,2024-03-13,CONTROL_A,NONE,,0,,,,,-24.63053358020536,-13.882343039892275,-19.396566234640634,-21.158054199629696,-33.70560511698367,-32.65401447567749,-35.28025584918364
CAT,2024-03-15,CONTROL_A,NONE,,0,,,,,3.1931755958384933,4.801291103490013,7.588114931266032,4.847401942419083,0.7781204069281511,2.8026744286578698,-5.709098244906197
ORCL,2024-03-20,CONTROL_A,NONE,,0,,,,,-3.012234783955392,-3.8175623354498978,-4.560941613752512,-10.198234474214019,-10.98033142326157,-5.358525631098021,6.9459501316401
VLO,2024-04-03,CONTROL_A,NONE,,0,,,,,-2.5705729022239443,-7.24862736398425,-7.326271421440856,-13.69308413288226,-12.55615329155344,-16.26643003715823,-13.083023681437522
NRG,2024-04-08,CONTROL_A,NONE,,0,,,,,-1.1649959360606865,-4.646437279869941,0.1354646437280005,5.486318070983498,10.335952316445418,5.445678677865096,7.626659441885675
MU,2024-04-09,CONTROL_C,NONE,,0,,,,,-0.7906749266384239,-8.363221388979458,-7.898597978480604,-2.8366481904140928,3.8963156178676073,8.958265405934117,7.295402673622431
ABNB,2024-04-10,CONTROL_C,NONE,,0,,,,,-1.179112857944964,1.6158213238505192,-2.5984153721379966,-1.540957015409572,-10.998814648449684,-8.284983467465224,-5.199950090461025
NFLX,2024-04-22,CONTROL_B,OPERATING_ONLY,,1,,,,,0.8537684817886859,7.645149657410744,11.191849981968982,15.532816444284169,13.836999639379744,23.621529029931487,15.93761269383338
HON,2024-04-25,CONTROL_B,GROSS_ONLY,,1,,,,,0.3212102372810888,4.020308776292603,7.056263599626966,3.2483680447621843,8.232307532898142,11.866645943425546,12.584188167029309
EOSE,2024-04-25,CONTROL_C,NONE,,0,,,,,-9.118907337975369,-8.784145688269952,-5.98553829673274,-7.1371183717193425,-7.632565613283349,41.26941617568289,131.65506159614355
CVNA,2024-05-01,CONTROL_B,GROSS_ONLY,,1,,,,,31.38853795796488,38.86528080854485,32.870104513609746,17.79028367979787,22.705868841162303,47.674285057999334,46.67508900884347
RIOT,2024-05-01,CONTROL_B,OPERATING_ONLY,,1,,,,,5.714285714285694,5.91836734693878,10.102040816326507,2.5510204081632626,12.091836734693873,-6.938775510204098,8.418367346938771
CAT,2024-05-01,CONTROL_B,OPERATING_ONLY,,1,,,,,4.093408253277753,8.77741526191771,7.519183130928653,2.471149779469517,-1.3956860612651778,0.6102350311159466,4.048093770769157
AMZN,2024-05-01,CONTROL_B,OPERATING_ONLY,,1,,,,,5.099815467203483,4.031762008611528,2.3709668400156536,0.2320639713694561,2.7120729184141323,8.074707823072181,2.449253480959568
AAPL,2024-05-03,CONTROL_B,GROSS_ONLY,,1,,,,,-0.1908813263525433,3.5476657940663126,3.6212914485165726,5.797338568935428,18.16644851657938,20.173429319371717,21.17146596858639
FUBO,2024-05-03,CONTROL_B,OPERATING_ONLY,,1,,,,,-6.909090909090909,-4.727272727272725,-9.818181818181815,-7.272727272727275,-13.454545454545464,-4.3636363636363695,6.545454545454543
PLTR,2024-05-07,CONTROL_B,GROSS+OPERATING,,2,,,,,0.14012143858010973,-0.8407286314806139,-2.1718822979915897,7.192900513778611,19.430172816440926,27.136851938346563,15.506772536198032
HON,2024-05-08,CONTROL_C,NONE,,0,,,,,3.521215639750608,2.3651462755887698,1.4312037761566865,5.267940530580306,8.54936012317944,6.797586894514973,0.8556932629931513
APP,2024-05-08,CONTROL_B,OPERATING_ONLY,,1,,,,,13.581665765278528,8.132774472687942,11.506219578150368,12.337750135208214,6.212817739318566,15.0757166035695,-9.28880475932935
MARA,2024-05-09,CONTROL_B,OPERATING_ONLY,,1,,,,,-0.02545176889793277,2.265207431916516,-0.5344871468567103,-1.9088826673453796,-4.912191397302113,-3.0796640366505534,-12.216849071010428
IBKR,2024-05-17,CONTROL_A,NONE,,0,,,,,3.347466182111858,2.2370280637997064,1.2275388653341324,-2.265293761356757,3.0244296386028546,-0.41590954976782335,-4.663840096910965
QCOM,2024-05-24,CONTROL_A,NONE,,0,,,,,-2.147472443937659,-0.5891296085138609,5.5729760547320595,-3.976624857468636,-0.8171797795515023,-13.984701634359563,-17.255796275180536
COST,2024-05-24,CONTROL_A,NONE,,0,,,,,0.6031310961305714,4.762698471491711,7.159789614045464,5.632515988838671,9.195742894535375,2.6680988715213294,8.822875768575432
COST,2024-06-06,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.03754592839442878,,1.0,0.3536546289593323,0.5957537709314842,0.8734557278995636,4.529864827979058,0.5654913781849569,-4.894200301437168,4.2996332910055335
DOCU,2024-06-07,CONTROL_B,OPERATING_ONLY,,1,,,,,-2.4006145573266746,-0.6337622431342393,5.799884770501262,-0.3072786633378177,7.758786249279814,-2.823122719416171,10.27463030535818
ZS,2024-06-07,CONTROL_B,OPERATING_ONLY,,1,,,,,1.7506074663132143,-0.016567263088140827,9.631102275237469,8.996023856858848,5.522421029379276,-8.37751270156838,-13.248288049480895
CRWD,2024-06-10,GROSS+OPERATING,GROSS+OPERATING,DOUBLE,2,0.7557066173309187,0.007530650267741978,,4.0,4.206056721679219,3.3087646210543387,2.8093788388612984,0.02002884153182727,-31.036692837686264,-38.432676387331085,-31.50670298563264
MU,2024-06-11,CONTROL_A,NONE,,0,,,,,13.637373213889115,5.486044273339741,1.2549048641445237,-3.561116458132818,-20.48567409491374,-31.813133930554528,-36.05537869252979
ANF,2024-06-12,GROSS_ONLY,GROSS_ONLY,SINGLE,1,0.6636985294838008,0.12721189736757027,,4.0,-8.692487652716407,-10.311931375097483,-10.735638159604887,-9.888224590590056,-20.67065245645957,-23.597608526124247,-30.733038731479066
RUN,2024-06-13,CONTROL_C,NONE,,0,,,,,-5.483405483405479,-14.64646464646464,-8.766233766233766,12.914862914862923,17.893217893217894,25.108225108225103,24.098124098124106
HIMS,2024-06-18,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.823576145608277,0.035600404068001336,,31.0,-13.067150635208725,-17.483363581367218,-15.103851582980443,-17.927001411574917,-25.32768703367615,-36.60012099213551,-33.21234119782215
MRK,2024-06-24,CONTROL_A,NONE,,0,,,,,-3.842249708635659,-5.237038986428066,-5.703221925636304,-6.500244370089103,-16.508139403736976,-13.455393059889476,-10.771081619609756
LLY,2024-06-25,CONTROL_A,NONE,,0,,,,,0.2376058174745177,3.8392679530535156,0.03260172844417042,-4.955462723515247,-14.564684039519927,5.144442234157776,1.213447384125721
PEP,2024-07-11,CONTROL_B,GROSS_ONLY,,1,,,,,3.923900118906065,4.283667184975148,6.6800817098082055,5.082472026586182,7.149608219762804,8.119149974084582,2.3994633982743485
GOOGL,2024-07-24,CONTROL_B,OPERATING_ONLY,,1,,,,,-0.7007586726124893,-7.928418370301726,-7.152371575838301,-3.978687670122183,-8.924538136329419,-6.086755081948225,-5.652400532808244
CVNA,2024-07-31,CONTROL_B,GROSS_ONLY,,1,,,,,-3.359231317794542,6.5495627369290155,17.659422737679687,15.775250534849672,5.502383365236629,28.611642833014315,50.29838982096611
AMD,2024-07-31,CONTROL_B,GROSS_ONLY,,1,,,,,-10.948854592013301,-2.636860682400166,9.17710568205412,1.3011281057512702,4.360163333102629,16.084158073223055,6.1872793964980355
NET,2024-08-01,CONTROL_B,OPERATING_ONLY,,1,,,,,3.2529067813697132,10.42408764029843,8.475031924188459,9.254654210632452,5.685865985617311,9.664627999193499,19.21500100813227
FUBO,2024-08-06,CONTROL_B,OPERATING_ONLY,,1,,,,,-4.166666666666674,46.96969696969695,36.74242424242422,30.681818181818187,22.72727272727273,8.712121212121215,37.87878787878787
LYFT,2024-08-07,CONTROL_B,OPERATING_ONLY,,1,,,,,11.025358324145529,28.886438809261293,26.29547960308709,23.92502756339581,38.0374862183021,36.383682469680245,42.888643880926125
ZETA,2024-08-27,CONTROL_A,NONE,,0,,,,,-2.355712603062421,2.8268551236749317,8.284255987436207,16.254416961130747,30.03533568904593,2.29681978798586,-9.305064782096572
CRWD,2024-08-29,CONTROL_B,OPERATING_ONLY,,1,,,,,-9.339365850069893,-4.708305745604358,10.284705363054503,5.116604134480962,17.788567645111453,10.623114838519832,36.9344515559479
LULU,2024-08-29,CONTROL_B,GROSS_ONLY,,1,,,,,-2.048532078237708,2.9011226418734104,1.2808147833802686,8.020523899540933,7.38397438370435,17.356583465144105,22.340959067937206
ANF,2024-09-06,CONTROL_B,OPERATING_ONLY,,1,,,,,8.606588702896879,8.384927004509656,10.402812810517448,11.82068332951156,19.827256745394784,0.3783535886264344,20.171214553237004
DOCU,2024-09-06,CONTROL_B,OPERATING_ONLY,,1,,,,,-4.277261200338122,-2.0118343195266286,4.209636517328819,7.878275570583271,22.231614539306843,20.219780219780215,35.68892645815724
LEN,2024-09-13,CONTROL_A,NONE,,0,,,,,-1.9251451925145213,0.5727038072703694,-1.984297698429771,-4.183695418369537,-6.850935685093573,-7.146698214669833,-10.741557324155727
APP,2024-09-16,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.36198418877919936,,28.0,8.420056764427631,12.221553281155927,20.38358992001377,24.95054614259913,42.93024855938763,146.19420314784554,176.11593704308942
ENPH,2024-09-18,CONTROL_C,NONE,,0,,,,,-5.3638566296265395,-9.558024897652261,-12.035257749185401,-22.19065920294093,-31.11371041858133,-49.553011947531125,-39.017461776255324
ZETA,2024-09-20,CONTROL_A,NONE,,0,,,,,1.917098445595844,7.202072538860116,9.343696027633852,-3.609671848013807,-3.626943005181349,-39.20552677029361,-25.699481865284966
GE,2024-09-23,CONTROL_A,NONE,,0,,,,,-0.18544028822720104,-1.5418035392603557,2.108720991840629,2.972342905584391,-8.96471336229735,-5.9552823990675074,-12.154286319805019
NRG,2024-10-03,CONTROL_A,NONE,,0,,,,,-6.877125850340137,-8.577806122448973,-5.123299319727881,-3.8477891156462607,-2.6360544217687076,8.09948979591837,-2.0355017006802645
PLTR,2024-10-04,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.8104179999823043,0.15533655590193088,,43.0,8.72281929517622,7.373156710822304,12.09697575606099,4.798800299925032,64.45888527868033,65.93351662084478,89.10272431892028
VRT,2024-10-07,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.17206063088897994,,51.0,5.3800731090074105,5.061392820320565,6.523572968413172,-0.398350360858557,15.30602680663604,20.151841784609626,10.92417283719187
NFLX,2024-10-18,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.2961389265405784,,1.0,-1.1757697167285364,-1.025852531243665,4.089662260803539,7.864432966068979,17.52983613855228,20.56876878056446,10.273582497004941
VRT,2024-10-25,CONTROL_B,OPERATING_ONLY,,1,,,,,-4.65489566613162,12.163367219547006,7.775994292848232,24.977706438380597,12.528981630105228,4.64597824148385,30.328161227037633
SNAP,2024-10-30,CONTROL_B,OPERATING_ONLY,,1,,,,,-6.269841269841258,-11.746031746031749,-15.873015873015872,-7.857142857142863,-9.722222222222221,-12.857142857142856,-7.738095238095233
AMD,2024-10-30,CONTROL_B,GROSS_ONLY,,1,,,,,-2.461828210129813,-6.295822963610675,-7.469563462702622,-8.360799085222293,-12.127530772852623,-15.779915248537025,-21.033160691464303
CVNA,2024-10-30,CONTROL_B,GROSS_ONLY,,1,,,,,15.24949329215326,15.89132323134832,17.971238297461632,22.92732361741143,19.568574461924527,3.8171991120548254,18.543094295917385
RDDT,2024-10-31,CONTROL_A,NONE,,0,,,,,10.227177466677851,10.562494760667263,32.53416044932516,17.981389890183586,44.572051303545976,38.78782798222817,66.81616229357029
AMZN,2024-11-01,CONTROL_B,OPERATING_ONLY,,1,,,,,5.261295865763671,2.3779440008086405,-0.3992722126756387,6.474274739714936,17.734761952895983,10.921863944202958,20.11017891438389
UAL,2024-11-01,CONTROL_A,NONE,,0,,,,,8.788067122436294,13.325046612802982,18.384089496581723,21.16842759477937,18.65755127408326,20.683654443753884,31.572405220633915
PLTR,2024-11-05,CONTROL_B,OPERATING_ONLY,,1,,,,,17.04456606724005,23.084440969507437,28.53792025019548,36.55199374511338,39.640344018764665,56.118060985144666,102.95152462861611
APP,2024-11-06,CONTROL_B,OPERATING_ONLY,,1,,,,,68.43666567784037,93.1770987837437,95.06377929397803,124.9124888757045,89.16048650252148,110.70305547315336,118.50489469000296
CAT,2024-11-06,CONTROL_A,NONE,,0,,,,,-7.138403990024944,-8.483598695568773,-3.196336082869755,-5.363993861500093,-13.65336658354115,-12.699021676577793,-13.92672165739498
NET,2024-11-07,CONTROL_B,OPERATING_ONLY,,1,,,,,-3.90865861942834,8.993050112347811,4.394628207138007,18.116737210639066,17.740502691121907,18.82740241417149,47.95422480012541
NCLH,2024-11-08,CONTROL_C,NONE,,0,,,,,-3.312591508052709,-1.68374816983895,3.7152269399707283,-4.941434846266479,-4.904831625183014,-5.087847730600292,0.0
VST,2024-11-08,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.5961759963142134,,1.0,0.23259092190583974,14.124612348463494,8.609388215393299,4.553143501550605,-3.016633775021149,13.328164646179875,17.542994079503814
HIMS,2024-11-11,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.7916355377581209,0.05571825598422138,,6.0,-24.654832347140044,12.46189707728169,15.581854043392497,10.597095212479823,0.8965393580778303,-8.69643177335485,60.552268244575934
UAL,2024-11-14,CONTROL_C,NONE,,0,,,,,3.4928990513790614,6.179744475516791,9.963261501343412,4.27153588857816,7.6876679278389926,15.095684597247349,10.708998190491847
