ticker,signal_date,group,margin_combo,stacking_tier,n_margins_3yr,gross_margin,operating_margin,ebitda_margin,days_to_ath,ret_1wk,ret_2wk,ret_3wk,ret_4wk,ret_6wk,ret_8wk,ret_12wk
IBKR,2024-11-20,CONTROL_A,NONE,,0,,,,,1.9518559940352453,-0.4633328007669024,-3.978271289343349,-7.469244288224964,1.174308995047113,11.737764286094677,20.354689247483627
PANW,2024-11-21,CONTROL_B,OPERATING_ONLY,,1,,,,,-2.4867365668451824,2.039174272711275,-1.1742224233738052,-53.05876140906691,-55.86482612959192,-52.8953257398607,-51.9624852279299
RKLB,2024-11-21,GROSS_ONLY,GROSS_ONLY,SINGLE,1,0.2671170139683994,-0.4951816655217159,,8.0,21.73136992414102,10.040160642570273,8.969210174029453,11.13342257920571,24.76572958500669,40.91923248549754,5.087014725568939
PG,2024-11-27,CONTROL_A,NONE,,0,,,,,-1.8342997323818166,-4.766949152542377,-5.6645851917930585,-5.463871543264953,-10.944469223907237,-7.331623550401433,-4.145294380017839
RDDT,2024-12-16,CONTROL_A,NONE,,0,,,,,-5.677125761959612,-8.149105311946958,-3.283800106744572,-1.794994241411274,12.149217674653778,10.255906064777086,-29.509255877974105
QUBT,2024-12-17,CONTROL_A,NONE,,0,,,,,1.8766756032171594,11.706881143878455,-46.529639559130175,-41.49538278224605,-40.66130473637175,-56.03217158176943,-48.644623175454285
AVGO,2024-12-24,CONTROL_C,NONE,,0,,,,,-3.2005007302315924,-6.46359273941165,-0.9680784477362758,-15.604005841852707,-1.927811391612766,-15.464218652201122,-21.441685791779687
JPM,2025-01-15,CONTROL_A,NONE,,0,,,,,5.358275206087493,6.297558655675317,9.694039315155356,9.513712745719726,4.843056436271409,-7.934369055168034,-6.41051046290424
GE,2025-01-23,CONTROL_A,NONE,,0,,,,,2.4459499850552957,2.6203048719736888,3.795954966623505,-0.42343329680184505,-3.439772840490185,1.6289728006376292,-11.133804921789391
Z,2025-01-30,CONTROL_C,NONE,,0,,,,,3.6639857015192234,-6.058981233243966,-10.777479892761399,-8.656538576109618,-15.889186773905262,-18.105451295799813,-21.489425081918377
AAPL,2025-01-31,CONTROL_B,GROSS+OPERATING,,2,,,,,-3.509069333785386,3.661637565689091,4.7614002373283615,0.9048143753178417,-9.234616036616384,-5.888709950839132,-10.484827936938467
RDDT,2025-02-04,CONTROL_A,NONE,,0,,,,,-0.7802703079281104,-11.945566857089773,-21.98225813942688,-21.708234638428316,-48.96196182248851,-49.17560726394501,-44.860898239747335
AFRM,2025-02-06,CONTROL_B,OPERATING_ONLY,,1,,,,,28.458049886621307,10.997732426303862,3.968253968253954,-15.792031098153547,-19.096209912536445,-41.86103012633624,-15.662455458373826
CRWD,2025-02-06,CONTROL_A,NONE,,0,,,,,7.868829068771999,-3.3268334443070535,-7.3432892609150535,-20.679159136307423,-13.811471511461992,-23.542280985446595,5.50746694568629
META,2025-02-11,CONTROL_A,NONE,,0,,,,,-2.272632558656429,-6.402544903940999,-8.855765624348845,-13.96502146220845,-15.14301193271007,-18.690874741272722,-16.961395807576373
TEM,2025-02-12,CONTROL_C,NONE,,0,,,,,3.8034650785056856,-25.243638332430972,-34.001082837033024,-42.96155928532755,-29.602057390362745,-45.38440714672441,-16.892257715213855
CSCO,2025-02-14,GROSS_ONLY,GROSS_ONLY,SINGLE,1,0.6589841774438263,0.17036341304819017,,59.0,-2.5123304562268745,-2.1270036991368646,-4.346485819975332,-6.149815043156592,-4.901356350184949,-11.482737361282357,-4.870530209617751
DIS,2025-02-20,CONTROL_C,NONE,,0,,,,,0.6513479283517309,-4.636330740003613,-12.375610638682833,-10.593450334720467,-19.685181834630004,-23.25854894155962,2.614438212411807
GILD,2025-03-06,CONTROL_A,NONE,,0,,,,,-2.361051271003878,-8.780697975010765,-4.230934941835418,-3.1710469625161553,-9.935372684187849,-10.685049547608783,-6.169754416199913
CRDO,2025-03-10,CONTROL_B,GROSS+OPERATING,,2,,,,,19.153251362656864,28.102421092660677,1.787298770439838,-8.936493852199256,-6.249207757637221,20.763087843833183,93.91557865382177
DELL,2025-03-25,CONTROL_B,OPERATING_ONLY,,1,,,,,-7.042396033593034,-26.560760902559956,-13.497925731053328,-9.774360012142058,-3.1366993827785072,13.224729333198425,20.813518162501275
DLTR,2025-03-26,CONTROL_B,GROSS_ONLY,,1,,,,,12.151221627873365,4.886511493422008,5.797310972965164,17.39193291889547,23.44947231458725,29.95518288275263,45.35203122741074
ALAB,2025-04-03,CONTROL_C,NONE,,0,,,,,5.930984902947523,6.092739036664274,18.745506829618975,28.07332854061826,62.79654924514737,67.0021567217829,59.5255212077642
NFLX,2025-04-24,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.31746772039043514,,4.0,3.3326646728426557,4.37395141877599,7.3336858997738785,8.359015974906981,13.197534466408921,14.277117222262747,8.532259829309208
GOOGL,2025-04-25,CONTROL_B,OPERATING_ONLY,,1,,,,,1.3282263544819983,-5.63415086180269,2.6811638969543417,4.083523815407419,8.747760548588367,3.0147649348242433,17.569654661147837
AAPL,2025-05-02,CONTROL_B,GROSS_ONLY,,1,,,,,-3.3218060493887314,2.873703180556242,-4.875554040231844,-1.7656227168671768,-3.35590083288686,1.2201061808971847,1.7777994252593743
AMZN,2025-05-02,CONTROL_B,OPERATING_ONLY,,1,,,,,1.6909866722857103,8.32323658009797,5.928989095506498,8.881630932939988,13.870305009745554,16.140757519886193,21.282199863035345
HIMS,2025-05-05,CONTROL_B,OPERATING_ONLY,,1,,,,,31.593373852937678,48.5877726135145,27.136217375759752,30.54463115242523,41.12739840305088,13.073531164342755,57.81194136574901
NRG,2025-05-06,CONTROL_A,NONE,,0,,,,,33.980250502287014,36.49382293848586,33.43307827127773,34.21108878724404,30.483477963493357,35.46360022228872,43.35057495832084
APP,2025-05-07,CONTROL_B,OPERATING_ONLY,,1,,,,,23.976896875154253,17.954287406822345,26.42543318359085,36.40058580572969,6.902963584604493,13.58049069457472,29.930394431554518
AMD,2025-05-07,CONTROL_B,GROSS_ONLY,,1,,,,,17.297728178557193,11.658031088082899,12.659426066161817,15.289956157831796,27.794938222399356,34.27660422479075,76.13591072140295
NRG,2025-05-08,CONTROL_A,NONE,,0,,,,,28.769742310889445,29.002493765586035,29.642560266001674,29.65918536990855,26.350789692435583,25.735660847880304,43.05901911886949
OSCR,2025-05-08,CONTROL_B,OPERATING_ONLY,,1,,,,,-3.0462800234329235,-15.875805506736974,-19.2149970708846,-9.666080843585235,19.507908611599277,-3.0462800234329235,-19.039250146455768
PLTR,2025-05-13,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.804300479150992,0.19918199252139773,,6.0,-1.9520574685718772,-3.3731553056921992,1.4913719059889141,6.5432966346529176,12.64933239634576,10.951042398688227,45.07691106426175
LEN,2025-05-16,CONTROL_C,NONE,,0,,,,,-5.96387696709585,-6.102467811158796,-1.3590844062947194,-2.145922746781126,3.2635908440629358,-2.1280400572246116,17.042203147353362
MRVL,2025-05-30,CONTROL_B,OPERATING_ONLY,,1,,,,,13.64656964656965,11.783783783783775,17.721413721413715,28.698544698544694,20.3991683991684,26.98544698544698,23.57588357588356
PATH,2025-06-03,CONTROL_B,OPERATING_ONLY,,1,,,,,1.4181678804139564,-4.867765427366811,-4.40781908777309,-1.5714833269451889,-5.404369490226147,-9.927175162897662,-13.760061326178608
PL,2025-06-04,CONTROL_B,OPERATING_ONLY,,1,,,,,36.00000000000001,27.750000000000007,51.125,71.50000000000001,69.75,54.49999999999999,77.25
RTX,2025-06-05,CONTROL_A,NONE,,0,,,,,1.3805996979938229,5.421730063996555,3.9764147551592632,4.947148917811162,8.995469907240983,13.151650248076518,13.575897030272532
COST,2025-06-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-0.8229719971908245,-3.100487650474304,-2.5841518541598663,-1.9011444454336002,-6.301868502527275,-5.502636082178503,-7.1574824178759044
DOCU,2025-06-06,CONTROL_B,OPERATING_ONLY,,1,,,,,-1.5612543183630256,-1.7804942864735662,3.5078394897688048,3.5742758437417033,8.118522455487632,-1.9000797236247813,0.7972362476747152
RKLB,2025-06-23,GROSS_ONLY,GROSS_ONLY,SINGLE,1,0.2875686348097806,-0.482895348742341,,31.0,9.075655887736422,18.09029896278218,36.18059792556436,42.99877974374618,36.54667480170835,24.86272117144599,46.56802928615009
CASY,2025-06-24,CONTROL_A,NONE,,0,,,,,0.006848510938062269,2.24239815285876,1.377529057253546,2.5652565256525595,2.0173756506085327,0.5654913317418853,6.345634563456337
XOM,2025-06-24,CONTROL_C,NONE,,0,,,,,0.8211847204281142,4.982469090238051,3.5523159254475134,1.4855139324598587,-1.6977302085255497,0.147628713784842,5.120871009411343
VST,2025-06-27,CONTROL_A,NONE,,0,,,,,-0.6665299425758775,-0.08203445447088065,-3.463392124692366,0.4332444626743204,2.6917555373256796,-2.5789581624282243,4.716981132075482
ORCL,2025-06-30,CONTROL_A,NONE,,0,,,,,7.254597017656206,7.478730216814555,8.94017015826547,14.394840362272433,16.078126429420927,7.151678711920217,41.08498764980331
DASH,2025-06-30,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.05112137203166227,,37.0,-2.1084215221181535,-4.018164862344397,-2.7693305761667175,-1.4150752138831435,7.22539837002798,0.86161456432714,5.749503304545267
JPM,2025-07-02,CONTROL_A,NONE,,0,,,,,-1.3123179715607503,-0.6373136885386321,1.634401233510352,1.5110501970190038,0.7709439780709371,3.135172177488421,8.32962138084632
PLTR,2025-07-14,CONTROL_C,NONE,,0,,,,,1.7732636095467935,5.839367122552974,7.756771252346462,22.512737999463674,5.343255564494509,8.822740681147767,22.097076964333606
CAT,2025-07-17,CONTROL_A,NONE,,0,,,,,2.680407441059729,4.753479030175511,-0.21997991487734403,-0.16498493615801912,3.9955047582612035,3.168188991439913,17.54100712543636
NFLX,2025-07-18,CONTROL_B,OPERATING_ONLY,,1,,,,,-2.3566684037686803,-4.173180799232368,0.24484866532659133,2.5146619682193005,-0.0165438287382913,-0.5806883887138015,0.8015485023698865
SCHW,2025-07-21,CONTROL_A,NONE,,0,,,,,1.7142857142857126,0.8935064935065018,1.4857142857142902,-0.10389610389609505,-0.19740259740259614,-5.496103896103898,-2.9714285714285693
SMR,2025-07-24,CONTROL_A,NONE,,0,,,,,-1.742023879428456,-12.419260129183806,-29.692699158348013,-34.546878058328446,-32.40360148757097,-8.475239772949706,-13.36856527696223
RTX,2025-07-25,CONTROL_A,NONE,,0,,,,,-0.04780724120345692,-1.2143039265680833,-1.7848036715961135,-0.38245792962773306,-1.7114992350841463,1.6573176950535506,2.422233554309039
MARA,2025-07-29,CONTROL_B,OPERATING_ONLY,,1,,,,,-6.069711538461542,-5.46875,-8.774038461538469,-4.807692307692313,-4.687500000000011,6.009615384615374,15.14423076923077
MMM,2025-07-29,CONTROL_C,NONE,,0,,,,,-1.1495767317763916,3.995520274053832,1.670015481405862,3.1786290721038446,1.1759280608715894,1.8478869527981834,10.161731282321561
EOSE,2025-07-30,CONTROL_B,OPERATING_ONLY,,1,,,,,9.290540540540547,7.263513513513509,1.0979729729729826,20.43918918918919,22.12837837837838,77.19594594594594,142.65202702702703
SCHW,2025-07-30,CONTROL_A,NONE,,0,,,,,-1.871576384662199,-3.078717792655705,-3.1142219517143355,-1.7752079529316345,-4.7169811320754595,-3.844593223777637,-4.006897950902822
LEN,2025-08-01,CONTROL_C,NONE,,0,,,,,4.146194293595373,13.740194810792161,17.015774502198088,14.714248771657612,15.313335057322641,10.042237738126026,10.99043185932247
MSFT,2025-08-04,CONTROL_C,NONE,,0,,,,,-2.5283836271287607,-3.4340454138033993,-5.826112936958472,-5.665521362414094,-4.9493949805796245,-3.249178368688377,1.2231102479832723
NRG,2025-08-04,CONTROL_A,NONE,,0,,,,,-12.602046682764168,-13.533402322639986,-16.775899735541,-16.5976773600092,-5.685868690352991,-6.916177992411177,-0.6151546510290817
PLTR,2025-08-05,CONTROL_B,OPERATING_ONLY,,1,,,,,7.927480585467261,-8.90037241259851,-7.116256242963126,-10.569011807500218,-2.797424867923437,6.775599757498774,14.778140246542915
APLD,2025-08-05,CONTROL_A,NONE,,0,,,,,0.46979865771812346,2.88590604026846,10.536912751677852,-3.489932885906033,33.22147651006713,67.8523489932886,130.93959731543623
RUN,2025-08-06,CONTROL_B,OPERATING_ONLY,,1,,,,,21.286031042128606,71.45232815964523,75.22172949002217,82.26164079822618,80.4878048780488,112.52771618625279,117.4057649667406
BROS,2025-08-07,CONTROL_B,OPERATING_ONLY,,1,,,,,-10.132158590308372,-10.302685803609501,5.499502628961195,-6.195822083274116,-16.697456302401605,-28.165411396902094,-21.109847946568138
LYFT,2025-08-07,CONTROL_B,OPERATING_ONLY,,1,,,,,2.8149190710766936,11.365235749472191,13.511611541168179,17.24137931034482,58.972554539056986,54.67980295566501,44.05348346235045
RKLB,2025-08-07,CONTROL_B,GROSS_ONLY,,1,,,,,-3.2323688969258635,-6.103074141048825,8.295660036166353,3.616636528028927,7.933996383363473,26.92133815551536,42.35985533453888
FUBO,2025-08-11,CONTROL_B,OPERATING_ONLY,,1,,,,,4.722222222222228,-3.472222222222221,4.722222222222228,13.472222222222218,23.888888888888893,7.916666666666661,1.9444444444444375
DJT,2025-08-21,CONTROL_C,NONE,,0,,,,,3.3678756476683835,-3.914795624640177,-2.1301093839954044,0.28785261945885043,-0.11514104778352907,-6.793321819228549,-36.21185952792171
AEO,2025-08-27,CONTROL_C,NONE,,0,,,,,42.15500945179584,48.35538752362951,49.03591682419661,34.593572778828,14.631379962192813,25.255198487712672,32.627599243856324
MRVL,2025-08-29,CONTROL_B,OPERATING_ONLY,,1,,,,,4.995624850847191,7.302521676875351,20.085912019727957,31.174926417946082,42.2639408161642,41.14231166971602,33.27499801129583
CRDO,2025-09-04,GROSS+OPERATING,GROSS+OPERATING,DOUBLE,2,0.6740722809471297,0.2722952921452074,,1.0,18.914682391580207,28.61834739120699,8.23318653429872,11.748899007240432,1.9258042845413215,24.303948645219076,32.52967082182578
DOCU,2025-09-05,CONTROL_B,OPERATING_ONLY,,1,,,,,0.4133784291619591,5.950144056119244,2.0919453839408853,-12.745834899160712,-14.887886759363656,-8.374044845296257,-14.374295377677559
ANF,2025-09-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-8.28179054408219,-4.738442184715375,-9.969598490407805,-11.479190690848096,-28.210504245728064,-23.912359786141103,6.782681622811615
SNOW,2025-09-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-1.9547872340425543,2.1719858156028504,-0.42109929078013586,4.224290780141837,6.702127659574475,21.852836879432623,11.795212765957451
APP,2025-09-08,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.760817443281213,,23.0,8.360751626818752,17.602544417635446,30.214959420925624,7.269503546099276,3.460188637859174,15.548000292461793,19.345433940191548
SNDK,2025-09-08,CONTROL_A,NONE,,0,,,,,27.780141843971617,45.95744680851064,61.02127659574468,71.80141843971633,110.0921985815603,193.70212765957447,191.16312056737593
GME,2025-09-09,CONTROL_B,OPERATING_ONLY,,1,,,,,11.588983050847457,13.516949152542356,15.593220338983048,3.072033898305082,-3.347457627118655,-6.864406779661025,-1.5254237288135686
APLD,2025-09-12,CONTROL_A,NONE,,0,,,,,9.58757364756293,16.17568291376539,42.09962506695233,81.92287091590788,79.4322442420996,65.93465452597749,72.04070701660414
SOFI,2025-09-12,CONTROL_A,NONE,,0,,,,,11.293363499245856,5.505279034690802,-4.84539969834088,-1.2443438914027105,9.42684766214179,6.46681749622926,4.09125188536954
IONQ,2025-09-12,CONTROL_A,NONE,,0,,,,,26.722432092102878,21.073934160820308,31.786292498650838,27.145169994603346,8.4727468969239,6.601906817772973,-2.158661629789538
CDE,2025-09-19,CONTROL_A,NONE,,0,,,,,5.912743972445456,7.520091848450039,12.313432835820892,20.83811710677381,-1.4351320321469574,-14.867967853042485,-2.9276693455797975
PL,2025-09-23,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.5759681683154825,-0.2447333278827024,,12.0,7.714641227706354,29.98755703027789,22.687681459975106,6.926586478639574,5.350476980506014,-5.018664454583166,36.45790128577353
CDE,2025-09-23,CONTROL_A,NONE,,0,,,,,3.993344425956735,4.381586245146973,16.472545757071533,2.468108707709371,-23.51636161952303,-20.244037714919582,-4.6034387132556915
RGTI,2025-09-24,CONTROL_A,NONE,,0,,,,,-5.413105413105413,36.89458689458689,78.34757834757835,14.10256410256412,18.075340297562505,-19.452358341247233,-27.904400126622352
JPM,2025-09-26,CONTROL_A,NONE,,0,,,,,-1.9547064777327927,-4.804529352226716,-5.875189777327949,-4.9595141700404906,-0.5993800607287603,-5.886260121457498,2.174531882591091
RTX,2025-09-26,CONTROL_A,NONE,,0,,,,,2.0238204586509934,-3.4444750620005515,-3.2791402590245378,9.433269036465507,8.355531061510657,3.9037384036006317,13.695232846514171
CIFR,2025-10-07,CONTROL_A,NONE,,0,,,,,32.71918678526049,14.83481575603558,26.874205844980924,43.01143583227447,-7.496823379923756,18.36086404066073,2.890724269377376
DJT,2025-10-09,CONTROL_C,NONE,,0,,,,,-7.586408904510833,-6.912712360867013,-10.193321616871708,-21.997656707674285,-39.3087287639133,-33.391915641476274,-16.051552431165796
VRT,2025-10-23,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.19310112863442708,,2.0,5.8039858039858006,-0.1092001092001138,-10.690690690690696,-12.896532896532896,3.2050232050232053,-12.740922740922745,-0.917280917280916
GM,2025-10-24,CONTROL_A,NONE,,0,,,,,-0.8324960528204417,1.5573417539830547,1.105210277020241,0.961676474809825,8.676618343619925,19.154585904980625,16.427443662982633
BAC,2025-10-24,CONTROL_A,NONE,,0,,,,,1.6733219243202146,1.197946377638326,0.0,-1.9205172085947964,2.5099828864802998,6.198897128731695,-0.32325537174368035
BE,2025-10-29,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.2954721222758805,0.015284485059347673,,2.0,5.474534440206402,-5.190337297135605,-18.528905840999176,-24.231545882880866,-18.461595991324508,-32.57796724253983,13.918181138284336
MSFT,2025-10-29,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.6904587179586213,0.48872838695557014,,1.0,-6.536387519011832,-5.730746186108671,-10.232751071576708,-10.525879153800055,-10.834677605198873,-10.061298797068707,-11.397889109093406
NET,2025-10-31,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,0.7396637528090287,-0.0666516021472278,,2.0,-8.06585336965533,-16.76734178214695,-26.475581349441356,-22.14457736191717,-22.355797702238544,-21.14967033834735,-28.65490149630857
CRWD,2025-11-03,CONTROL_A,NONE,,0,,,,,1.0263703811068003,-4.022139887126441,-8.19375118897716,-6.3819764650463355,-11.512922483218446,-15.051318519055346,-19.99927529011043
PLTR,2025-11-04,CONTROL_B,GROSS+OPERATING,,2,,,,,0.2361832782239004,-12.171311604471736,-14.13950558967092,-7.5631134204587225,-6.943788379782701,-11.895764446543843,-22.43741143127067
AMD,2025-11-05,CONTROL_B,GROSS_ONLY,,1,,,,,1.233650706758671,-12.61608242585388,-16.264247590373227,-15.501769340554073,-21.390447516080478,-13.562337484603804,-5.196582533382854
EOSE,2025-11-05,CONTROL_B,OPERATING_ONLY,,1,,,,,16.145307769929374,-14.093508240834174,-4.406323578876547,4.944500504540872,-17.08711738984192,-9.519004372687522,-3.0608812647157757
IONQ,2025-11-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-8.413070951435287,-13.558404044051265,-15.27351507492327,-1.1283625203105219,-16.167178191009203,-12.077992417403859,-30.54703014984654
LYFT,2025-11-05,CONTROL_B,OPERATING_ONLY,,1,,,,,22.12829438090502,5.420188960716055,0.19890601690699672,11.984087518647435,-1.2431626056688239,-4.7737444057682765,-16.757831924415722
ZETA,2025-11-05,CONTROL_B,OPERATING_ONLY,,1,,,,,2.6065162907268125,-15.388471177944862,-8.822055137844597,-6.992481203007516,-10.350877192982445,8.646616541353392,-11.203007518796992
AFRM,2025-11-06,CONTROL_B,OPERATING_ONLY,,1,,,,,10.956099780119821,-5.284706952763651,7.680642960042472,3.093486996739725,15.528091591477766,24.85404503753128,-5.724467359162921
DASH,2025-11-06,CONTROL_B,OPERATING_ONLY,,1,,,,,-0.6614429632644692,-4.502900172992774,0.8853159662155274,14.434720667548584,19.283606390556642,16.69380278823649,-0.3358095044265763
RUN,2025-11-06,CONTROL_B,OPERATING_ONLY,,1,,,,,-7.342829076620827,-12.475442043221996,-0.5402750491159125,-13.629666011787812,-10.388015717092337,-10.11787819253438,1.8172888015717037
SNAP,2025-11-06,CONTROL_B,OPERATING_ONLY,,1,,,,,7.16957605985038,-2.867830423940143,-4.364089775561098,-1.3715710723191998,-5.610972568578543,9.725685785536164,-26.496259351620953
GM,2025-11-07,CONTROL_A,NONE,,0,,,,,-0.4451982192071213,-0.5865309872093771,3.1163875344498493,7.010105292912172,17.327397357077245,15.758603632252143,17.723129107483572
ABNB,2025-11-12,CONTROL_C,NONE,,0,,,,,-5.965979127290644,-4.043060235023422,-0.7190401840742822,5.1935245295422705,12.44555838606296,13.805571534226324,-1.1340290903114392
RIVN,2025-11-24,CONTROL_C,NONE,,0,,,,,13.438735177865603,16.73254281949934,17.984189723320164,39.45981554677209,30.89591567852439,5.006587615283276,-1.3504611330698246
UNH,2025-11-26,CONTROL_C,NONE,,0,,,,,1.1538694808345573,2.128820960698685,-0.48216885007277277,0.6246967491508881,3.27207666181466,-14.307375060650173,-13.807011159631244
CRDO,2025-12-02,GROSS+OPERATING,GROSS+OPERATING,DOUBLE,2,0.6754767243598593,0.2939853074503688,,1.0,-9.693850480182531,-25.518650183053005,-21.616172335119654,-23.672202472542057,-20.883960311985984,-33.522576537379955,-39.37496683822359
MRVL,2025-12-03,CONTROL_B,OPERATING_ONLY,,1,,,,,-7.7629215725404155,-18.42945519856316,-13.7198164039114,-10.836160447016564,-19.716623428457403,-21.52265016962681,-22.64518060267411
SNOW,2025-12-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-4.7591993706843745,-2.7882178131282243,-2.6068525478542104,2.473560003496189,-9.75876234594878,-27.816624420942226,-22.449960667773794
CVNA,2025-12-05,CONTROL_A,NONE,,0,,,,,13.969024445167255,12.687967573247928,8.479495583856679,10.179648209773063,13.881452198063382,-1.716416043235669,-17.16165836815373
DOCU,2025-12-05,CONTROL_B,OPERATING_ONLY,,1,,,,,8.291457286432147,6.639256890513168,5.771280645652488,-0.7537688442211143,-14.656616415410383,-28.818334094716015,-26.54179990863408
DHI,2025-12-05,CONTROL_C,NONE,,0,,,,,-1.3744404514217323,-7.2252695290334845,-7.9629279364479055,-8.908643843389463,-0.1260954542588899,-0.2364289767353922,-5.491457032973967
PATH,2025-12-08,CONTROL_B,OPERATING_ONLY,,1,,,,,-16.226023846552618,-13.374805598755824,-13.504406428201143,-7.568688439606019,-21.41005702436495,-37.42871954380508,-38.5692068429238
APP,2025-12-09,OPERATING_ONLY,OPERATING_ONLY,SINGLE,1,,0.7679519161308,,24.0,-6.538780016560864,0.5009660502346192,-7.006624344465906,-14.922715981231027,-27.629036709908917,-43.88076179961359,-28.60060723157605
PL,2025-12-10,CONTROL_B,OPERATING_ONLY,,1,,,,,26.733436055469937,56.43297380585515,57.20338983050848,75.03852080123265,99.42218798151,84.9768875192604,95.76271186440677
CVNA,2025-12-11,CONTROL_A,NONE,,0,,,,,-1.5217253275201625,-7.174755021270296,-8.956803318588747,-1.7122055493237975,1.099494169188775,-17.08925056614955,-34.50866685009206
CAT,2025-12-15,CONTROL_C,NONE,,0,,,,,-1.1786253328132545,-2.0842165957230208,1.1531873759899725,8.35043329319789,12.715586684077529,28.65161870198587,17.706513812810563
PLTR,2025-12-18,CONTROL_C,NONE,,0,,,,,1.6479965532098184,-6.328091339939679,-3.376777251184837,-9.230934941835422,-14.966609220163729,-27.108466178371394,-17.729426971133144
RKLB,2025-12-19,GROSS_ONLY,GROSS_ONLY,SINGLE,1,0.36957699251998966,-0.38024890379159143,,29.0,-0.6167151059757625,21.981994754377276,22.719217409796567,24.576451407102873,3.6932019564755114,8.65527752179769,1.8430566385482239
AVGO,2026-01-09,CONTROL_C,NONE,,0,,,,,1.9744281116813145,-5.801513438288264,-3.9952451364124064,-0.30442724188919357,-5.644950856745245,-0.6972833492795316,
XOM,2026-01-29,CONTROL_A,NONE,,0,,,,,3.9592679626860416,6.740012817773988,4.892117069002344,8.659118421989609,11.187068290251357,21.7688528092288,
AAPL,2026-01-30,CONTROL_B,GROSS+OPERATING,,2,,,,,7.353508839651046,-1.2757662317609886,2.8333204663012257,2.1790318845055223,-2.4087084073187714,-4.763375279857951,
JNJ,2026-02-04,CONTROL_A,NONE,,0,,,,,2.7169972275538523,5.293239496694402,3.8302409895500267,2.205161015141832,1.3563659628918812,3.659628918746005,
AFRM,2026-02-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-16.362412719777907,-14.057373601413314,-20.972490956507116,-13.005804660553554,-26.25557331538656,-18.43190039538993,
FUBO,2026-02-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-16.408668730650145,-22.291021671826627,-26.93498452012384,-27.244582043343645,-29.721362229102166,647.9876160990713,
FUBO,2026-02-05,CONTROL_B,OPERATING_ONLY,,1,,,,,-16.408668730650145,-22.291021671826627,-26.93498452012384,-27.244582043343645,-29.721362229102166,647.9876160990713,
VRT,2026-02-11,CONTROL_A,NONE,,0,,,,,-2.1268889470189456,4.271887639092897,0.472865565325864,6.8112763345876015,1.7103648107531733,,
PANW,2026-02-18,CONTROL_B,OPERATING_ONLY,,1,,,,,-4.936002625533298,4.082704299310791,8.224483098129308,10.863144076140463,5.461109287824084,,
HON,2026-02-20,GROSS_ONLY,GROSS_ONLY,SINGLE,1,0.3669974915476061,,,4.0,-0.13324313797838938,-3.536067892503536,-3.8681507902343037,-9.160978209622206,-6.436668511571653,,
QBTS,2026-02-24,CONTROL_C,NONE,,0,,,,,-2.1972132904608754,0.643086816720273,-6.3236870310825255,-14.683815648445876,,,
CASY,2026-02-26,CONTROL_A,NONE,,0,,,,,-1.7323722879034387,-1.3294950116468196,-2.590134634260688,4.271231632458727,,,
CRDO,2026-03-03,CONTROL_B,GROSS+OPERATING,,2,,,,,15.501207419205688,6.879720495298769,3.159841751014758,-3.5400503519498416,,,
CVX,2026-03-17,CONTROL_A,NONE,,0,,,,,4.4136955863044,4.494495505504492,,,,,
MU,2026-03-17,CONTROL_A,NONE,,0,,,,,-14.336292767431779,-26.909917713295805,,,,,
MU,2026-03-19,CONTROL_B,GROSS+OPERATING,,2,,,,,-19.97771876125315,-17.578546993158085,,,,,
CVX,2026-03-19,CONTROL_A,NONE,,0,,,,,3.1873696753053293,-1.2163638169000013,,,,,
VLO,2026-03-26,CONTROL_A,NONE,,0,,,,,-1.6481966552488458,,,,,,
HIMS,2026-03-27,CONTROL_C,NONE,,0,,,,,4.85036119711042,,,,,,
